종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"053300","한국정보인증","278083152960","6960","39954476","42441361","2486885","2025-09"
"025770","한국정보통신","300974235750","8550","35201665","37444271","2242606","2025-09"
"458610","한국제12호스팩","8946450000","2115","4230000","4230000","0","2025-09"
"464440","한국제13호스팩","9331200000","2160","4320000","4320000","0","2025-09"
"479880","한국제15호스팩","14289600000","2080","6870000","6870000","0","2025-09"
"027970","한국제지","151930425280","799","190150720","190178237","27517","2025-09"
"023350","한국종합기술","50250909450","4830","10403915","10950000","546085","2025-09"
"025890","한국주강","19280185680","1730","11144616","11309259","164643","2025-09"
"000970","한국주철관","151652338500","7050","21510970","22800500","1289530","2025-09"
"104700","한국철강","310227397200","9450","32828296","36450000","3621704","2025-09"
"062970","한국첨단소재","51306444100","2225","23059076","23059076","0","2025-09"
"017960","한국카본","1926566284500","38250","50367746","51908452","1540706","2025-09"
"023760","한국캐피탈","367959316200","1176","312890575","315609576","2719001","2025-09"
"054040","한국컴퓨터","65988410000","5000","13197682","16071290","2873608","2025-09"
"161890","한국콜마","1709007574800","72400","23605077","23605077","0","2025-09"
"021650","한국큐빅","38187709150","2350","16250089","16350563","100474","2025-09"
"161390","한국타이어앤테크놀로지","9222349726800","75600","121988753","123875069","1886316","2025-09"
"034830","한국토지신탁","313906603911","1457","215447223","252489230","37042007","2025-09"
"007280","한국특강","79353667795","1385","57295067","60813311","3518244","2025-09"
"032300","한국파마","148985535660","13660","10906701","10906701","0","2025-09"
"037230","한국팩키지","56441819338","1894","29800327","29800327","0","2025-09"
"448900","한국피아이엠","462943634700","77100","6004457","6004457","0","2025-09"
"047810","한국항공우주","17340821535300","177900","97475107","97475107","0","2025-09"
"123690","한국화장품","160670710000","10000","16067071","16068000","929","2025-09"
"003350","한국화장품제조","189587866100","52300","3625007","4532000","906993","2025-09"
"030520","한글과컴퓨터","569179479000","23550","24168980","24179744","10764","2025-09"
"052600","한네트","42265323500","3655","11563700","11563700","0","2025-09"
"011500","한농화성","376997593000","24650","15294020","15637042","343022","2025-09"
"002390","한독","150695089600","11600","12990956","13763533","772577","2025-09"
"256150","한독크린텍","41368404960","5360","7717986","8395000","677014","2025-09"
"092460","한라IMS","282651913600","16520","17109680","17109680","0","2025-09"
"125490","한라캐스트","667993041600","18300","36502352","36502352","0","2025-09"
"053690","한미글로벌","210965645000","20900","10094050","10957550","863500","2025-09"
"042700","한미반도체","19018026901000","200500","94853002","95312200","459198","2025-09"
"008930","한미사이언스","2881218190300","42550","67713706","68391550","677844","2025-09"
"128940","한미약품","7734930540000","610000","12680214","12810991","130777","2025-09"
"452190","한빛레이저","110748625860","4740","23364689","23366557","1868","2025-09"
"047080","한빛소프트","30531505260","1230","24822362","24822362","0","2025-09"
"009240","한샘","783535198400","47200","16600322","23533928","6933606","2025-09"
"452280","한선엔지니어링","192426308370","10770","17866881","17866881","0","2025-09"
"020000","한섬","452090723700","21050","21476994","22437747","960753","2025-09"
"003680","한성기업","29934691500","5300","5648055","6209515","561460","2025-09"
"066980","한성크린텍","64759515750","1247","51932250","51935125","2875","2025-09"
"105630","한세실업","510007765050","12950","39382839","40000000","617161","2025-09"
"069640","한세엠케이","26462076820","628","42137065","44806502","2669437","2025-09"
"016450","한세예스24홀딩스","168315344195","4285","39280127","40000000","719873","2025-09"
"009180","한솔로지스틱스","85573367360","3040","28149134","28155825","6691","2025-09"
"114810","한솔아이원스","508864679470","18410","27640667","28593174","952507","2025-09"
"070590","한솔인티큐브","24688094132","1807","13662476","13879521","217045","2025-09"
"213500","한솔제지","212565199920","8940","23776868","23800576","23708","2025-09"
"014680","한솔케미칼","3352746841500","308500","10867899","11335195","467296","2025-09"
"004710","한솔테크닉스","198872882610","6330","31417517","32109878","692361","2025-09"
"004150","한솔홀딩스","148106094590","3610","41026619","41026620","1","2025-09"
"025750","한솔홈데코","50030957529","621","80565149","80565149","0","2025-09"
"042520","한스바이오메드","672376971000","49000","13721979","14261367","539388","2025-06"
"004960","한신공영","172981994900","14950","11570702","11570702","0","2025-09"
"011700","한신기계","176933445970","5470","32346151","32446151","100000","2025-09"
"430690","한싹","46577424600","4275","10895304","10895327","23","2025-09"
"078350","한양디지텍","377696410700","25900","14582873","15244382","661509","2025-09"
"045100","한양이엔지","485496765250","29750","16319219","18000000","1680781","2025-09"
"001750","한양증권","349398258300","27450","12728534","12728534","0","2025-09"
"018880","한온시스템","5074217705990","4945","1026130982","1026262552","131570","2025-09"
"009420","한올바이오파마","2797970120700","55100","50779857","52240638","1460781","2025-09"
"320000","한울반도체","63096867960","1918","32897220","32897224","4","2025-09"
"091440","한울소재과학","100558696480","3320","30288764","30843445","554681","2025-09"
"276730","한울앤제주","22068621919","997","22135027","22149847","14820","2025-09"
"014130","한익스프레스","33335000000","2825","11800000","12000000","200000","2025-09"
"024740","한일단조","81982096325","2515","32597255","32897049","299794","2025-09"
"005860","한일사료","126091792000","3200","39403685","39403685","0","2025-09"
"300720","한일시멘트","1365734531130","18570","73545209","73545209","0","2025-09"
"002220","한일철강","105298107245","4435","23742527","26697460","2954933","2025-09"
"003300","한일홀딩스","524134548000","17000","30831444","30832884","1440","2025-09"
"007770","한일화학","28746900000","8190","3510000","3510000","0","2025-09"
"051600","한전KPS","2826000000000","62800","45000000","45000000","0","2025-09"
"052690","한전기술","6212504366500","163300","38043505","38220000","176495","2025-09"
"130660","한전산업","832930000000","25550","32600000","32600000","0","2025-09"
"198940","한주라이트메탈","26348127796","677","38918948","38922978","4030","2025-09"
"058450","한주에이알티","16208430550","865","18738070","18751405","13335","2025-09"
"107640","한중엔시에스","434664160700","47950","9064946","9064946","0","2025-09"
"002320","한진","323907567550","21950","14756609","15235010","478401","2025-09"
"003480","한진중공업홀딩스","139057056320","5330","26089504","29529812","3440308","2025-09"
"180640","한진칼","9900845975700","148300","66762279","66762279","0","2025-09"
"005110","한창","25686214950","1254","20483425","21106407","622982","2025-09"
"079170","한창산업","33087020800","6400","5169847","5200000","30153","2025-09"
"009460","한창제지","29535405570","495","59667486","59667486","0","2025-09"
"372910","한컴라이프케어","80532521460","2910","27674406","27674406","0","2025-09"
"054920","한컴위드","131654077760","5240","25124824","28217081","3092257","2025-09"
"457370","한켐","82307638400","10520","7823920","8027134","203214","2025-09"
"002680","한탑","20253969747","653","31016799","32316799","1300000","2025-09"
"098070","한텍","432612384900","38900","11121141","11121141","0","2025-09"
"000880","한화","8796811117600","126800","69375482","74958735","5583253","2025-09"
"452260","한화갤러리아","567767280970","2930","193777229","193859610","82381","2025-09"
"489790","한화비전","3073030062000","61000","50377542","50488390","110848","2025-09"
"088350","한화생명","4959175650000","6600","751390250","868530000","117139750","2025-09"
"000370","한화손해보험","1075269961800","9300","115620426","116738915","1118489","2025-09"
"009830","한화솔루션","8975458787000","53000","169348279","171892536","2544257","2025-09"
"272210","한화시스템","21784714906500","116500","186993261","188919389","1926128","2025-09"
"012450","한화에어로스페이스","63899394696000","1242000","51448788","51563401","114613","2025-09"
"082740","한화엔진","4788625709000","57400","83425535","83447142","21607","2025-09"
"042660","한화오션","45928938331300","149900","306397187","306413394","16207","2025-09"
"003530","한화투자증권","1988994608400","9300","213870388","214547775","677387","2025-09"
"455310","한화플러스제4호스팩","10686720000","2112","5060000","5060000","0","2025-09"
"498390","한화플러스제5호스팩","10143200000","2045","4960000","4960000","0","2025-09"
"195870","해성디에스","980900000000","57700","17000000","17000000","0","2025-09"
"034810","해성산업","248924340000","8400","29633850","32556857","2923007","2025-09"
"059270","해성에어로보틱스","143139133180","12820","11165299","11165299","0","2025-09"
"076610","해성옵틱스","49263912333","927","53143379","53175440","32061","2025-09"
"101530","해태제과식품","189070930060","7130","26517662","29116822","2599160","2025-09"
"220180","핸디소프트","45731839062","1911","23930842","23930842","0","2025-09"
"143210","핸즈코퍼레이션","25104647440","1168","21493705","21875747","382042","2025-09"
"214180","헥토이노베이션","274520070000","22000","12478185","12993367","515182","2025-09"
"234340","헥토파이낸셜","342749751300","25300","13547421","13970656","423235","2025-09"
"084990","헬릭스미스","295160552080","6410","46046888","46092797","45909","2025-09"
"187660","현대ADM","508385608960","9280","54782932","55466253","683321","2025-09"
"000720","현대건설","14286944649500","128300","111355765","111355765","0","2025-09"
"170030","현대공업","96692066660","6470","14944678","15340000","395322","2025-09"
"453340","현대그린푸드","535876838800","16400","32675417","32819346","143929","2025-09"
"086280","현대글로비스","20250000000000","270000","75000000","75000000","0","2025-09"
"064350","현대로템","24011304460000","220000","109142293","109142293","0","2025-09"
"079430","현대리바트","151258799040","7520","20114202","20535282","421080","2025-09"
"012330","현대모비스","38957034147000","443000","87939129","90732583","2793454","2025-09"
"319400","현대무벡스","3011044549050","27450","109691969","111376039","1684070","2025-09"
"048410","현대바이오","1312849083680","13670","96038704","96040960","2256","2025-09"
"052260","현대바이오랜드","133950000000","4465","30000000","30000000","0","2025-09"
